KEY,TEXT
herocard.passive_skill.description.familiarhealthmodifier.all.enemies.bigminion.decrease,敵の[#!]メガミニオン[#]のHPが[#!]{HEALTHMODIFIER}%[#]になる。
herocard.passive_skill.description.familiarhealthmodifier.all.enemies.minion.decrease,敵の[#!]ミニオン[#]のHPが[#!]{HEALTHMODIFIER}%[#]になる。
herocard.passive_skill.description.familiarsilencer.all.enemies.bigminion,敵のメガミニオンが攻撃できず、能力も使用できなくなる。
herocard.passive_skill.description.familiarsilencer.all.enemies.minion.follower,敵のミニオンが攻撃できず、能力も使用できなくなる。
herocard.passive_skill.description.frost.effectondamageovertime.activates_on_enemy_action.addmana,このキャラクターのマナは、敵がフロストダメージを受けるたびに[#!]{POWER}%[#]増加する。
herocard.passive_skill.description.growth,ターン毎に、この英雄の基礎攻撃力と基礎防御力が{STATINCREASE}増加する。最大{MAXACTIVATIONCOUNT}ターンまで。
herocard.passive_skill.description.guaranteedeffectonspecial,このキャラクターが特殊スキルを使用すると、使用時に追加効果を与えるこのキャラクターのすべてのパッシブスキルが必ず発動するようになる。
herocard.passive_skill.description.heal.all.allies,仲間全員のライフを[#!]{HEALTH}%[#]回復させる
herocard.passive_skill.description.healmodifier,回復量が[#!]{HEALMULTIPLIER}%[#]増加する。
herocard.passive_skill.description.healmodifier.all.enemies.decrease,敵全員の回復量が[#!]{HEALMULTIPLIER}%[#]になる。
herocard.passive_skill.description.healmodifier.decrease,回復量が[#!]{HEALMULTIPLIER}%[#]減少する。
herocard.passive_skill.description.healonheal.can_stack.heal,このキャラクターのライフが回復するたびに、さらにライフが[#!]{POWER}%[#]増加する。
herocard.passive_skill.description.healonownfamiliardeath.minion,所有するミニオンが倒されるたびに、このキャラクターのライフが[#!]{HEALTH}[#]回復する
herocard.passive_skill.description.healonownfamiliardeath.minion.healthboost,所有するミニオンが倒されるたびに、このキャラクターのライフが[#!]{HEALTH}[#]ブーストされる。
herocard.passive_skill.description.healthboost.all.allies,仲間全員のライフを[#!]{HEALTHBOOST}%[#]回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
herocard.passive_skill.description.increasedattackperelement.enemies.not.green,バトル開始時に、このキャラクターの攻撃力が[##elementgreen]自然属性[#]以外の敵1体につき、{ATTACK}%増加する。複数のウェーブがあるバトルでは、この効果は各ウェーブ毎にリセットされる。
herocard.passive_skill.description.increasedattackperelement.enemies.not.green.battle,バトル開始時に、このキャラクターの攻撃力が[##elementgreen]自然属性[#]以外の戦闘可能な敵1体につき、{ATTACK}%増加する。この効果は各ウェーブ毎にリセットされる。（現在の攻撃力：[#!]{CURRENTMODIFIER}%[#]）
herocard.passive_skill.description.increasedattackperelement.enemies.not.red,バトル開始時に、このキャラクターの攻撃力が[##elementred]炎属性[#]以外の敵1体につき、{ATTACK}%増加する。複数のウェーブがあるバトルでは、この効果は各ウェーブ毎にリセットされる。
herocard.passive_skill.description.increasedattackperelement.enemies.not.red.battle,バトル開始時に、このキャラクターの攻撃力が[##elementred]炎属性[#]以外の戦闘可能な敵1体につき、{ATTACK}%増加する。この効果は各ウェーブ毎にリセットされる。（現在の攻撃力：[#!]{CURRENTMODIFIER}%[#]）
herocard.passive_skill.description.increaseddamageagainstfamiliars.minion,ミニオンに対してさらに{DAMAGEMULTIPLIER}%のダメージを与える。
herocard.passive_skill.description.increaseddamageagainstfamiliars.minion.bigminion,このキャラクターはミニオンとメガミニオンに対し、{DAMAGEMULTIPLIER}%のダメージを与える。
herocard.passive_skill.description.increasedspecialdamageagainsttaunt.taunt,標的が[#!]挑発[#]されている場合、このキャラクターの特殊スキルによる攻撃が[#!]{POWERADDITION}%[#]増加する。
herocard.passive_skill.description.increasespecialdamage,このキャラクターが攻撃系の特殊スキルを初めて使用した場合、[#!]{MAXACTIVATIONCOUNT}[#]回目まで、攻撃力が[#!]{POWERADDITION}%[#]増加する。
herocard.passive_skill.description.increasespecialdamage.usable_once,このキャラクターが攻撃系の特殊スキルを初めて使用した場合、攻撃力が[#!]{POWERADDITION}%[#]増加する。
herocard.passive_skill.description.increasespecialdamagesupportcharacter.troop,このキャラクターが攻撃系の特殊スキルを使用する度に、攻撃力が[#!]{POWERADDITION}%[#]増加する。
herocard.passive_skill.description.insanitydamagereduction,このキャラクターに付与された{DISPLAYSCALE}[#!]狂気[#]ごとに、全被ダメージが{DAMAGEREDUCTION}%軽減される（最大{MAXDAMAGEREDUCTION}%）。
herocard.passive_skill.description.iterateeffectonspecial,このキャラクターが特殊スキルを使用すると、使用時に追加効果を与えるこのキャラクターのすべてのパッシブスキルが{APPLYCOUNT}回発動するようになる。
herocard.passive_skill.description.league.featured_family,この英雄は[##elementgreen]注目のファミリー[#]のメンバーだ！
herocard.passive_skill.description.league.non_featured_family,この英雄は注目のファミリーのメンバー[##elementred]not[#]ではない[#]！
herocard.passive_skill.description.league_accuracy_modifier_against_family.decrease,注目のファミリーの英雄に対する命中率が[#!]{POWERMULTIPLIER}%[#]になる。
herocard.passive_skill.description.league_heal_modifier_against_family.decrease,注目のファミリーメンバーに影響を与える回復の効果が[#!]{POWERMULTIPLIER}%[#]になる。
herocard.passive_skill.description.league_received_damage_modifier_against_non_featured_family.decrease,注目以外のファミリーから受けるダメージが[#!]{POWERMULTIPLIER}%[#]になる。
herocard.passive_skill.description.manadebuffprotection,{TURNS}ターンの間、[#!]マナ生成[#]に影響するすべてのステータス異常やマイナスの累積が[#!]{MANAREGEN}%[#]のマナ生成のステータス効果に置き換わる。マナ生成を止めたり、マナ奪取に影響するステータス効果には無効となる。
herocard.passive_skill.description.managenerationmodifier.all.enemies.specialskill,特殊スキル使用時に増加したマナを[#!]{MODIFIER}%[#]減少させる。この効果は、バトル内の敵全員に適用される。
herocard.passive_skill.description.managenerationmodifier.none,マナ生成が[#!]{MODIFIER}%[#]になる。
herocard.passive_skill.description.manaonownfamiliardeath.minion,所有するミニオンが倒されるたびに、このキャラクターのマナが少量回復する
herocard.passive_skill.description.memorizefamiliars.from.enemies.to.all,このキャラクターは天賦の才能によって、敵が特殊スキルによってサモンした、すべてのミニオンとフィエンドを[#!]記憶できる[#]。新たな特殊スキルを発動させるまでの間、敵がサモンした最新のミニオンとフィエンドを記憶しておける。
herocard.passive_skill.description.memorizefamiliars.from.enemies.to.all#2,このキャラクターは天賦の才能によって、敵が特殊スキルによってサモンした、すべてのミニオンとフィエンドを[#!]記憶できる[#]。新たな特殊スキルを発動させるまでの間、敵がサモンした最新の{0}体のミニオンとフィエンドを記憶しておける。
herocard.passive_skill.description.memorizefamiliars.from.enemies.to.all#3,This character has innate ability to [#!]Memorize[#] any Minion or Fiend summoned by enemies' Special Skills. The latest {0} Minions and Fiends that enemies summon will stay memorized until the Special Skill is cast. (THIRD FORM)
herocard.passive_skill.description.memorizestatuseffects,このキャラクターは、ステータス異常を[#!]記憶する[#]天賦の才能を持つ。特殊スキルが発動されるまで、このキャラクターに発動された最新のステータス異常を記憶する（持続型のステータス異常のみ、記憶することができる）。
herocard.passive_skill.description.memorizestatuseffects#2,このキャラクターは、ステータス異常を[#!]記憶する[#]天賦の才能を持つ。特殊スキルが発動されるまで、このキャラクターに発動された最新の{0}個のステータス異常を記憶する（持続型のステータス異常のみ、記憶することができる）。
herocard.passive_skill.description.memorizestatuseffects#3,This character has innate ability to [#!]Memorize[#] status ailments. The latest {0} status ailments that are cast on this character will stay memorized until the Special Skill is cast. Only status ailments with a duration can be memorized. (THIRD FORM)
herocard.passive_skill.description.mimiclootonlevelcompleted.mimic_ascension_blue,"このミミックはステージクリア時に、一定確率でさらに戦利品をもたらす：

[*] トールブーツ
[*] 高級手袋
[*] コンパス
[*] ダマスカスブレード
[*] 上級戦術指南書

[*] 丈夫なロープ
[*] 戦術書
[*] チェーンメール
[*] 温かいケープ
[*] 望遠鏡"
herocard.passive_skill.description.mimiclootonlevelcompleted.mimic_ascension_green,"このミミックはステージクリア時に、一定確率でさらに戦利品をもたらす：

[*] トールブーツ
[*] 高級手袋
[*] コンパス
[*] ダマスカスブレード
[*] 上級戦術指南書

[*] 丈夫なロープ
[*] 短剣
[*] 刀鞘
[*] 頑強な盾
[*] 謎の液体"
herocard.passive_skill.description.mimiclootonlevelcompleted.mimic_ascension_purple,"このミミックはステージクリア時に、一定確率でさらに戦利品をもたらす：

[*] トールブーツ
[*] 高級手袋
[*] コンパス
[*] ダマスカスブレード
[*] 上級戦術指南書

[*] 丈夫なロープ
[*] 短剣
[*] 刀鞘
[*] 罠作成器
[*] ロイヤルタバード"
